time,x,y,z,speed
79.820397015,-107.57188415527344,100.40821838378906,-0.030452728271484375,8.235909943185423
79.870397016,-107.977783203125,100.47736358642578,-0.030073927715420723,8.233420869961499
79.920397017,-108.38397216796875,100.54275512695312,-0.029821738600730896,8.22227821655388
79.970397017,-108.78987121582031,100.60523223876953,-0.029675940051674843,8.203942580050796
80.020397018,-109.1950454711914,100.66535949707031,-0.029600752517580986,8.182880154869139
80.070397019,-109.59963989257812,100.72354125976562,-0.02956893853843212,8.167764375855759
80.12039702,-110.00370025634766,100.78003692626953,-0.029558677226305008,8.152820206711594
80.17039702,-110.40719604492188,100.83503723144531,-0.029558448120951653,8.13789714757552
80.220397021,-110.81012725830078,100.88867950439453,-0.029562605544924736,8.123009645617932
80.270397022,-111.21244812011719,100.9410629272461,-0.029568901285529137,8.108164644788403
80.320397023,-111.6146469116211,100.9870376586914,-0.029566191136837006,8.085841341318698
80.370397023,-112.01677703857422,101.02481079101562,-0.029558448120951653,8.070150447836166
80.420397024,-112.41867065429688,101.05650329589844,-0.029557913541793823,8.055011795413588
80.470397025,-112.82015228271484,101.08329010009766,-0.029569320380687714,8.040136983503226
80.520397026,-113.22116088867188,101.10621643066406,-0.029589347541332245,8.025407973547315
80.570397026,-113.61931610107422,101.12601470947266,-0.029590720310807228,7.9372360740481485
80.620397027,-114.01371765136719,101.1431884765625,-0.029587021097540855,7.865062772536895
80.670397028,-114.405029296875,101.15821075439453,-0.029584616422653198,7.809886527155211
80.720397029,-114.79420471191406,101.1713638305664,-0.029584769159555435,7.775027399808072
80.770397029,-115.18231964111328,101.18294525146484,-0.029589271172881126,7.7625346803946735
80.82039703,-115.57049560546875,101.19316864013672,-0.029599150642752647,7.772690395406154
80.870397031,-115.9598388671875,101.20223236083984,-0.02961425669491291,7.8041423417357825
80.920397032,-116.35133361816406,101.21025848388672,-0.02963336929678917,7.853909571444549
80.970397032,-116.7457504272461,101.21431732177734,-0.029649924486875534,7.915234213979676
81.020397033,-117.14360809326172,101.21514129638672,-0.029667433351278305,7.987098788912767
81.070397034,-117.54513549804688,101.21369171142578,-0.029686126857995987,8.060468826026748
81.120397035,-117.9502182006836,101.21035766601562,-0.02970294840633869,8.12919613410215
81.170397035,-118.35844421386719,101.20552825927734,-0.029714126139879227,8.187542298258416
81.220397036,-118.7691650390625,101.19942474365234,-0.029717901721596718,8.231213999789786
81.270397037,-119.18157196044922,101.19224548339844,-0.029713667929172516,8.257696363406486
81.320397038,-119.5947494506836,101.18413543701172,-0.029702642932534218,8.266306372549277
81.370397038,-120.0078353881836,101.17525482177734,-0.029686545953154564,8.257998655867798
81.420397039,-120.42005920410156,101.1656723022461,-0.029667548835277557,8.235061757955297
81.47039704,-120.83075714111328,101.15550231933594,-0.029647711664438248,8.200573716791846
81.52039704,-121.23944854736328,101.14484405517578,-0.02962852455675602,8.158039730041281
81.570397041,-121.64583587646484,101.13274383544922,-0.029610976576805115,8.11086990853398
81.620397042,-122.0497817993164,101.11953735351562,-0.02959693782031536,8.063106128052517
81.670397043,-122.45134735107422,101.10555267333984,-0.029587095603346825,8.01782990883249
81.720397043,-122.85076904296875,101.09095764160156,-0.029582327231764793,7.978055587028772
81.770397044,-123.24840545654297,101.07585906982422,-0.02958148904144764,7.946280769340742
81.820397045,-123.64470672607422,101.06034088134766,-0.029584769159555435,7.924346454686107
81.870397046,-124.04019927978516,101.04447174072266,-0.029591750353574753,7.913364055154769
81.920397046,-124.43546295166016,101.02826690673828,-0.02960159257054329,7.9136055176201685
81.970397047,-124.8310546875,101.01178741455078,-0.029613226652145386,7.924540983912273
82.020397048,-125.22745513916016,100.99501037597656,-0.02962619625031948,7.944857516380151
82.070397049,-125.62508392333984,100.97794342041016,-0.029639244079589844,7.972544960727426
82.120397049,-126.02427673339844,100.96063232421875,-0.029651565477252007,8.005055585379147
82.17039705,-126.42516326904297,100.94307708740234,-0.029662245884537697,8.039532511393983
82.220397051,-126.82772064208984,100.92498016357422,-0.0296699907630682,8.07305120748063
82.270397052,-127.23184967041016,100.90642547607422,-0.029675139114260674,8.103004606879297
82.320397052,-127.63729858398438,100.88755798339844,-0.029676970094442368,8.127171541283651
82.370397053,-128.04373168945312,100.86843872070312,-0.029675787314772606,8.144016910137656
82.420397054,-128.45079040527344,100.84909057617188,-0.029671629890799522,8.152735886351559
82.470397055,-128.85801696777344,100.82958984375,-0.029665259644389153,8.153263466334973
82.520397055,-129.2650604248047,100.80997467041016,-0.02965717203915119,8.146194227539064
82.570397056,-129.67152404785156,100.79029083251953,-0.029648322612047195,8.13266629881379
82.620397057,-130.07717895507812,100.77055358886719,-0.029639167711138725,8.11419976904173
82.670397058,-130.48179626464844,100.75077819824219,-0.029630813747644424,8.09252579135028
82.720397058,-130.88525390625,100.73099517822266,-0.029623564332723618,8.06946268203894
82.770397059,-131.28758239746094,100.71121978759766,-0.02961784228682518,8.046787905914623
82.82039706,-131.6888427734375,100.69852447509766,-0.02961120568215847,8.01750987948134
82.870397061,-132.089111328125,100.69564056396484,-0.029597053304314613,7.99800391119648
82.920397061,-132.4886474609375,100.70050811767578,-0.029580000787973404,7.985513716084713
82.970397062,-132.8876495361328,100.7115478515625,-0.029578017070889473,7.979269637465005
83.020397063,-133.286376953125,100.72750091552734,-0.02959621325135231,7.979193627379138
83.070397064,-133.68508911132812,100.74736022949219,-0.029625242576003075,7.9848614783814
83.120397064,-134.0840606689453,100.77047729492188,-0.02965286187827587,7.995494950328562
83.170397065,-134.48348999023438,100.79635620117188,-0.029671858996152878,8.009993088013315
83.220397066,-134.883544921875,100.82471466064453,-0.029680747538805008,8.027014561729588
83.270397067,-135.28428649902344,100.85530853271484,-0.029681243002414703,8.045088230274045
83.320397067,-135.68577575683594,100.887939453125,-0.029676474630832672,8.062734799445188
83.370397068,-136.08795166015625,100.9224853515625,-0.029669685289263725,8.078590794365413
83.420397069,-136.489990234375,100.964111328125,-0.029649123549461365,8.082856541354566
83.47039707,-136.88992309570312,101.02140045166016,-0.029598349705338478,8.070270472306184
83.52039707,-137.28492736816406,101.10164642333984,-0.029493940994143486,8.038501970497453
83.570397071,-137.67318725585938,101.2066421508789,-0.029357070103287697,8.022400804012873
83.620397072,-138.05487060546875,101.333251953125,-0.029283523559570312,8.019084183235238
83.670397073,-138.4300994873047,101.47845458984375,-0.029337309300899506,8.020956793121035
83.720397073,-138.79647827148438,101.64453125,-0.029422949999570847,7.9978496826609256
83.770397074,-139.1532745361328,101.82962036132812,-0.029526518657803535,8.001080512424913
83.820397075,-139.501953125,102.02959442138672,-0.029683569446206093,8.004160128370048
83.870397076,-139.8390350341797,102.23836517333984,-0.029793987050652504,7.7774709620019395
83.920397076,-140.16195678710938,102.45152282714844,-0.029865341261029243,7.701912264315676
83.970397077,-140.4782257080078,102.67154693603516,-0.029904307797551155,7.674927039456485
84.020397078,-140.78860473632812,102.89690399169922,-0.029873695224523544,7.643938902391279
84.070397078,-141.0936279296875,103.12644958496094,-0.029793204739689827,7.610220041685778
84.120397079,-141.39369201660156,103.3593521118164,-0.02969188615679741,7.574267692227399
84.17039708,-141.68919372558594,103.5949478149414,-0.029594115912914276,7.538322066979294
84.220397081,-141.98056030273438,103.83281707763672,-0.029515838250517845,7.50504026238205
84.270397081,-142.2724609375,104.0671157836914,-0.02949783205986023,7.47631150980002
84.320397082,-142.56971740722656,104.29190826416016,-0.0295063778758049,7.447389045588542
84.370397083,-142.87281799316406,104.5070571899414,-0.02947467751801014,7.433365799898666
84.420397084,-143.1803436279297,104.71538543701172,-0.029427412897348404,7.429526289536709
84.470397084,-143.4913787841797,104.91878509521484,-0.029418906196951866,7.434577247420116
84.520397085,-143.80531311035156,105.11869049072266,-0.029457321390509605,7.447656133536143
84.570397086,-144.12188720703125,105.31605529785156,-0.02951938472688198,7.467299943810275
84.620397087,-144.44093322753906,105.51154327392578,-0.029580306261777878,7.49156611004596
84.670397087,-144.7623748779297,105.7055435180664,-0.02962638810276985,7.5182097921536855
84.720397088,-145.0861053466797,105.89830780029297,-0.0296547319740057,7.544894160938117
84.770397089,-145.41197204589844,106.08993530273438,-0.029668234288692474,7.569409473171816
84.82039709,-145.73974609375,106.280517578125,-0.029671363532543182,7.58986269897876
84.87039709,-146.06912231445312,106.47000885009766,-0.029668578878045082,7.6048383751844
84.920397091,-146.39979553222656,106.65835571289062,-0.02966228500008583,7.613492232512956
84.970397092,-146.73385620117188,106.84078979492188,-0.029642600566148758,7.60711039341788
85.020397093,-147.07244873046875,107.01387786865234,-0.02961227297782898,7.599743957083446
85.070397093,-147.41656494140625,107.17388153076172,-0.029564017429947853,7.573217421812386
85.120397094,-147.76589965820312,107.31980895996094,-0.029513701796531677,7.558354124785685
85.170397095,-148.12074279785156,107.44876098632812,-0.029459800571203232,7.521791906458633
85.220397096,-148.48007202148438,107.56119537353516,-0.02943752147257328,7.508078490475964
85.270397096,-148.84373474121094,107.6549301147461,-0.02943214401602745,7.474242339649055
85.320397097,-149.2106170654297,107.73135375976562,-0.029467735439538956,7.467886971245457
85.370397098,-149.58045959472656,107.78836059570312,-0.029503783211112022,7.443894034319575
85.420397099,-149.95228576660156,107.82792663574219,-0.02956336922943592,7.449854954309786
85.470397099,-150.32565307617188,107.84807586669922,-0.02960006706416607,7.439794198107883
85.5203971,-150.69985961914062,107.85105895996094,-0.029645614326000214,7.458852416887637
85.570397101,-151.07479858398438,107.83968353271484,-0.029720477759838104,7.481723358519682
85.620397102,-151.44960021972656,107.81073760986328,-0.02972465381026268,7.488975926038421
85.670397102,-151.8238067626953,107.76605987548828,-0.02971092239022255,7.518295526786146
85.720397103,-152.1963653564453,107.70352935791016,-0.029663315042853355,7.527603155484714
85.770397104,-152.5668487548828,107.62520599365234,-0.02963165193796158,7.554829217748638
85.820397105,-152.93397521972656,107.52926635742188,-0.029589271172881126,7.560443968353711
85.870397105,-153.29739379882812,107.41799926757812,-0.029573669657111168,7.580474391654922
85.920397106,-153.65565490722656,107.28988647460938,-0.029549559578299522,7.5781988811407555
85.970397107,-154.00857543945312,107.1473388671875,-0.0295493695884943,7.588497369023314
